page_id,title,url,breadcrumb_html
heritage93,The Celestial Art of Yoga,/heritage/yoga/yoga-introduction/the-celestial-art-of-yoga,"<span class=""crumb"">Heritage</span> &gt; <span class=""crumb"">Yoga</span> &gt; <span class=""crumb"">Yoga introduction</span> &gt; <a href=""https://www.india.co.in/heritage/yoga/yoga-introduction/the-celestial-art-of-yoga"">The celestial art of yoga</a>"
heritage94,Forms of Yoga,/heritage/yoga/yoga-introduction/forms-of-yoga,"<span class=""crumb"">Heritage</span> &gt; <span class=""crumb"">Yoga</span> &gt; <span class=""crumb"">Yoga introduction</span> &gt; <a href=""https://www.india.co.in/heritage/yoga/yoga-introduction/forms-of-yoga"">Forms of yoga</a>"
heritage95,The Increasing Global Relevance Of Yoga,/heritage/yoga/yoga-introduction/the-increasing-global-relevance-of-yoga,"<span class=""crumb"">Heritage</span> &gt; <span class=""crumb"">Yoga</span> &gt; <span class=""crumb"">Yoga introduction</span> &gt; <a href=""https://www.india.co.in/heritage/yoga/yoga-introduction/the-increasing-global-relevance-of-yoga"">The increasing global relevance of yoga</a>"
heritage96,International Day of Yoga,/heritage/yoga/yoga-introduction/international-day-of-yoga,"<span class=""crumb"">Heritage</span> &gt; <span class=""crumb"">Yoga</span> &gt; <span class=""crumb"">Yoga introduction</span> &gt; <a href=""https://www.india.co.in/heritage/yoga/yoga-introduction/international-day-of-yoga"">International day of yoga</a>"
heritage97,4 Myths about Yoga – Busted!,/heritage/yoga/yoga-introduction/4-myths-about-yoga-busted,"<span class=""crumb"">Heritage</span> &gt; <span class=""crumb"">Yoga</span> &gt; <span class=""crumb"">Yoga introduction</span> &gt; <a href=""https://www.india.co.in/heritage/yoga/yoga-introduction/4-myths-about-yoga-busted"">4 myths about yoga busted</a>"
heritage98,🧘 Yoga Hello World,/heritage/yoga/yoga-how-to-start/yoga-hello-world,"<span class=""crumb"">Heritage</span> &gt; <span class=""crumb"">Yoga</span> &gt; <span class=""crumb"">Yoga how to start</span> &gt; <a href=""https://www.india.co.in/heritage/yoga/yoga-how-to-start/yoga-hello-world"">Yoga hello world</a>"
heritage99,What Kind of Clothes Should You Wear For Yoga?,/heritage/yoga/yoga-how-to-start/what-kind-of-clothes-should-you-wear-for-yoga,"<span class=""crumb"">Heritage</span> &gt; <span class=""crumb"">Yoga</span> &gt; <span class=""crumb"">Yoga how to start</span> &gt; <a href=""https://www.india.co.in/heritage/yoga/yoga-how-to-start/what-kind-of-clothes-should-you-wear-for-yoga"">What kind of clothes should you wear for yoga</a>"
heritage100,What Is a Yogic Diet?,/heritage/yoga/yoga-how-to-start/what-is-a-yogic-diet,"<span class=""crumb"">Heritage</span> &gt; <span class=""crumb"">Yoga</span> &gt; <span class=""crumb"">Yoga how to start</span> &gt; <a href=""https://www.india.co.in/heritage/yoga/yoga-how-to-start/what-is-a-yogic-diet"">What is a yogic diet</a>"
heritage101,Tips To Get The Most Out of Your Yoga Practice,/heritage/yoga/yoga-how-to-start/tips-to-get-the-most-out-of-your-yoga-practice,"<span class=""crumb"">Heritage</span> &gt; <span class=""crumb"">Yoga</span> &gt; <span class=""crumb"">Yoga how to start</span> &gt; <a href=""https://www.india.co.in/heritage/yoga/yoga-how-to-start/tips-to-get-the-most-out-of-your-yoga-practice"">Tips to get the most out of your yoga practice</a>"
heritage102,Who Is Fit For Yoga?,/heritage/yoga/yoga-how-to-start/who-is-fit-for-yoga,"<span class=""crumb"">Heritage</span> &gt; <span class=""crumb"">Yoga</span> &gt; <span class=""crumb"">Yoga how to start</span> &gt; <a href=""https://www.india.co.in/heritage/yoga/yoga-how-to-start/who-is-fit-for-yoga"">Who is fit for yoga</a>"
heritage103,Yoga - Postures,/heritage/yoga/yoga-guide/yoga-postures,"<span class=""crumb"">Heritage</span> &gt; <span class=""crumb"">Yoga</span> &gt; <span class=""crumb"">Yoga guide</span> &gt; <a href=""https://www.india.co.in/heritage/yoga/yoga-guide/yoga-postures"">Yoga postures</a>"
heritage104,Mudras,/heritage/yoga/yoga-guide/mudras,"<span class=""crumb"">Heritage</span> &gt; <span class=""crumb"">Yoga</span> &gt; <span class=""crumb"">Yoga guide</span> &gt; <a href=""https://www.india.co.in/heritage/yoga/yoga-guide/mudras"">Mudras</a>"
heritage105,Pranayama,/heritage/yoga/yoga-guide/pranayama,"<span class=""crumb"">Heritage</span> &gt; <span class=""crumb"">Yoga</span> &gt; <span class=""crumb"">Yoga guide</span> &gt; <a href=""https://www.india.co.in/heritage/yoga/yoga-guide/pranayama"">Pranayama</a>"
heritage106,Surya Namaskar,/heritage/yoga/yoga-guide/surya-namaskar,"<span class=""crumb"">Heritage</span> &gt; <span class=""crumb"">Yoga</span> &gt; <span class=""crumb"">Yoga guide</span> &gt; <a href=""https://www.india.co.in/heritage/yoga/yoga-guide/surya-namaskar"">Surya namaskar</a>"
heritage107,Yogic Shatkarma,/heritage/yoga/yoga-guide/yogic-shatkarma,"<span class=""crumb"">Heritage</span> &gt; <span class=""crumb"">Yoga</span> &gt; <span class=""crumb"">Yoga guide</span> &gt; <a href=""https://www.india.co.in/heritage/yoga/yoga-guide/yogic-shatkarma"">Yogic shatkarma</a>"
heritage108,5 Yoga Exercises That You Can Do In Office,/heritage/yoga/yoga-for-working-people/5-yoga-exercises-that-you-can-do-in-office,"<span class=""crumb"">Heritage</span> &gt; <span class=""crumb"">Yoga</span> &gt; <span class=""crumb"">Yoga for working people</span> &gt; <a href=""https://www.india.co.in/heritage/yoga/yoga-for-working-people/5-yoga-exercises-that-you-can-do-in-office"">5 yoga exercises that you can do in office</a>"
heritage109,Yoga for Stress Management,/heritage/yoga/yoga-for-working-people/yoga-for-stress-management,"<span class=""crumb"">Heritage</span> &gt; <span class=""crumb"">Yoga</span> &gt; <span class=""crumb"">Yoga for working people</span> &gt; <a href=""https://www.india.co.in/heritage/yoga/yoga-for-working-people/yoga-for-stress-management"">Yoga for stress management</a>"
heritage110,Here’s How You Can Practice Yoga Everyday,/heritage/yoga/yoga-for-working-people/heres-how-you-can-practice-yoga-everyday,"<span class=""crumb"">Heritage</span> &gt; <span class=""crumb"">Yoga</span> &gt; <span class=""crumb"">Yoga for working people</span> &gt; <a href=""https://www.india.co.in/heritage/yoga/yoga-for-working-people/heres-how-you-can-practice-yoga-everyday"">Heres how you can practice yoga everyday</a>"
heritage111,Role of Yoga in Modern Lifestyle,/heritage/yoga/yoga-for-working-people/role-of-yoga-in-modern-lifestyle,"<span class=""crumb"">Heritage</span> &gt; <span class=""crumb"">Yoga</span> &gt; <span class=""crumb"">Yoga for working people</span> &gt; <a href=""https://www.india.co.in/heritage/yoga/yoga-for-working-people/role-of-yoga-in-modern-lifestyle"">Role of yoga in modern lifestyle</a>"
heritage112,Yoga As A Career,/heritage/yoga/yoga-for-working-people/yoga-as-a-career,"<span class=""crumb"">Heritage</span> &gt; <span class=""crumb"">Yoga</span> &gt; <span class=""crumb"">Yoga for working people</span> &gt; <a href=""https://www.india.co.in/heritage/yoga/yoga-for-working-people/yoga-as-a-career"">Yoga as a career</a>"
heritage113,"Yoga and What it does to you, Mentally, Physically and Spiritually,",/heritage/yoga/benefits-of-yoga/yoga-and-what-it-does-to-you-mentally-physically-and-spiritually,"<span class=""crumb"">Heritage</span> &gt; <span class=""crumb"">Yoga</span> &gt; <span class=""crumb"">Benefits of yoga</span> &gt; <a href=""https://www.india.co.in/heritage/yoga/benefits-of-yoga/yoga-and-what-it-does-to-you-mentally-physically-and-spiritually"">Yoga and what it does to you mentally physically and spiritually</a>"
heritage114,The Psychological Benefits of Yoga,/heritage/yoga/benefits-of-yoga/the-psychological-benefits-of-yoga,"<span class=""crumb"">Heritage</span> &gt; <span class=""crumb"">Yoga</span> &gt; <span class=""crumb"">Benefits of yoga</span> &gt; <a href=""https://www.india.co.in/heritage/yoga/benefits-of-yoga/the-psychological-benefits-of-yoga"">The psychological benefits of yoga</a>"
heritage115,This Is Why Paddle Board Yoga Is Amazing,/heritage/yoga/benefits-of-yoga/this-is-why-paddle-board-yoga-is-amazing,"<span class=""crumb"">Heritage</span> &gt; <span class=""crumb"">Yoga</span> &gt; <span class=""crumb"">Benefits of yoga</span> &gt; <a href=""https://www.india.co.in/heritage/yoga/benefits-of-yoga/this-is-why-paddle-board-yoga-is-amazing"">This is why paddle board yoga is amazing</a>"
heritage116,Benefits of Yoga in our daily lives,/heritage/yoga/benefits-of-yoga/benefits-of-yoga-in-our-daily-lives,"<span class=""crumb"">Heritage</span> &gt; <span class=""crumb"">Yoga</span> &gt; <span class=""crumb"">Benefits of yoga</span> &gt; <a href=""https://www.india.co.in/heritage/yoga/benefits-of-yoga/benefits-of-yoga-in-our-daily-lives"">Benefits of yoga in our daily lives</a>"
heritage117,Maximizing The Benefits of Surya Namaskar,/heritage/yoga/benefits-of-yoga/maximizing-the-benefits-of-surya-namaskar,"<span class=""crumb"">Heritage</span> &gt; <span class=""crumb"">Yoga</span> &gt; <span class=""crumb"">Benefits of yoga</span> &gt; <a href=""https://www.india.co.in/heritage/yoga/benefits-of-yoga/maximizing-the-benefits-of-surya-namaskar"">Maximizing the benefits of surya namaskar</a>"
heritage118,Bhartiya Yoga For Sportsman Of The World : PART 1,/heritage/yoga/yoga-for-sports/bhartiya-yoga-for-sportsman-of-the-world-part-1,"<span class=""crumb"">Heritage</span> &gt; <span class=""crumb"">Yoga</span> &gt; <span class=""crumb"">Yoga for sports</span> &gt; <a href=""https://www.india.co.in/heritage/yoga/yoga-for-sports/bhartiya-yoga-for-sportsman-of-the-world-part-1"">Bhartiya yoga for sportsman of the world part 1</a>"
heritage119,Yoga For Sportsman Of The World : PART-2,/heritage/yoga/yoga-for-sports/yoga-for-sportsman-of-the-world-part-2,"<span class=""crumb"">Heritage</span> &gt; <span class=""crumb"">Yoga</span> &gt; <span class=""crumb"">Yoga for sports</span> &gt; <a href=""https://www.india.co.in/heritage/yoga/yoga-for-sports/yoga-for-sportsman-of-the-world-part-2"">Yoga for sportsman of the world part 2</a>"
heritage120,Yoga for Kids! - A Guide for Parents of kids aged 4 years and above,/heritage/yoga/yoga-for-kids/yoga-for-kids-a-guide-for-parents-of-kids-aged-4-years-and-above,"<span class=""crumb"">Heritage</span> &gt; <span class=""crumb"">Yoga</span> &gt; <span class=""crumb"">Yoga for kids</span> &gt; <a href=""https://www.india.co.in/heritage/yoga/yoga-for-kids/yoga-for-kids-a-guide-for-parents-of-kids-aged-4-years-and-above"">Yoga for kids a guide for parents of kids aged 4 years and above</a>"
heritage121,Soothe Your Tired Back With Yoga,/heritage/yoga/yoga-for-senior-citizens/soothe-your-tired-back-with-yoga,"<span class=""crumb"">Heritage</span> &gt; <span class=""crumb"">Yoga</span> &gt; <span class=""crumb"">Yoga for senior citizens</span> &gt; <a href=""https://www.india.co.in/heritage/yoga/yoga-for-senior-citizens/soothe-your-tired-back-with-yoga"">Soothe your tired back with yoga</a>"
heritage122,Events and Festivals,/heritage/cultural-events/events-and-festivals,"<span class=""crumb"">Heritage</span> &gt; <span class=""crumb"">Cultural events</span> &gt; <a href=""https://www.india.co.in/heritage/cultural-events/events-and-festivals"">Events and festivals</a>"
heritage123,Festivals,/heritage/cultural-events/festivals,"<span class=""crumb"">Heritage</span> &gt; <span class=""crumb"">Cultural events</span> &gt; <a href=""https://www.india.co.in/heritage/cultural-events/festivals"">Festivals</a>"
heritage124,Kumbh Mela,/heritage/cultural-events/kumbh-mela,"<span class=""crumb"">Heritage</span> &gt; <span class=""crumb"">Cultural events</span> &gt; <a href=""https://www.india.co.in/heritage/cultural-events/kumbh-mela"">Kumbh mela</a>"
heritage125,Celebrate Independence Day,/heritage/national-events/celebrate-independence-day,"<span class=""crumb"">Heritage</span> &gt; <span class=""crumb"">National events</span> &gt; <a href=""https://www.india.co.in/heritage/national-events/celebrate-independence-day"">Celebrate independence day</a>"
heritage126,Independence Day - August 15th,/heritage/national-events/independence-day-august-15th,"<span class=""crumb"">Heritage</span> &gt; <span class=""crumb"">National events</span> &gt; <a href=""https://www.india.co.in/heritage/national-events/independence-day-august-15th"">Independence day august 15th</a>"
heritage127,I Day 1947,/heritage/national-events/independence-day-august-15th/i-day-1947,"<span class=""crumb"">Heritage</span> &gt; <span class=""crumb"">National events</span> &gt; <a href=""https://www.india.co.in/heritage/national-events/independence-day-august-15th"">Independence day august 15th</a> &gt; <a href=""https://www.india.co.in/heritage/national-events/independence-day-august-15th/i-day-1947"">I day 1947</a>"
heritage128,I Day 1956,/heritage/national-events/independence-day-august-15th/i-day-1956,"<span class=""crumb"">Heritage</span> &gt; <span class=""crumb"">National events</span> &gt; <a href=""https://www.india.co.in/heritage/national-events/independence-day-august-15th"">Independence day august 15th</a> &gt; <a href=""https://www.india.co.in/heritage/national-events/independence-day-august-15th/i-day-1956"">I day 1956</a>"
heritage129,I Day 1966,/heritage/national-events/independence-day-august-15th/i-day-1966,"<span class=""crumb"">Heritage</span> &gt; <span class=""crumb"">National events</span> &gt; <a href=""https://www.india.co.in/heritage/national-events/independence-day-august-15th"">Independence day august 15th</a> &gt; <a href=""https://www.india.co.in/heritage/national-events/independence-day-august-15th/i-day-1966"">I day 1966</a>"
heritage130,I Day 1967,/heritage/national-events/independence-day-august-15th/i-day-1967,"<span class=""crumb"">Heritage</span> &gt; <span class=""crumb"">National events</span> &gt; <a href=""https://www.india.co.in/heritage/national-events/independence-day-august-15th"">Independence day august 15th</a> &gt; <a href=""https://www.india.co.in/heritage/national-events/independence-day-august-15th/i-day-1967"">I day 1967</a>"
heritage131,I Day 1968,/heritage/national-events/independence-day-august-15th/i-day-1968,"<span class=""crumb"">Heritage</span> &gt; <span class=""crumb"">National events</span> &gt; <a href=""https://www.india.co.in/heritage/national-events/independence-day-august-15th"">Independence day august 15th</a> &gt; <a href=""https://www.india.co.in/heritage/national-events/independence-day-august-15th/i-day-1968"">I day 1968</a>"
heritage132,I Day 1969,/heritage/national-events/independence-day-august-15th/i-day-1969,"<span class=""crumb"">Heritage</span> &gt; <span class=""crumb"">National events</span> &gt; <a href=""https://www.india.co.in/heritage/national-events/independence-day-august-15th"">Independence day august 15th</a> &gt; <a href=""https://www.india.co.in/heritage/national-events/independence-day-august-15th/i-day-1969"">I day 1969</a>"
heritage133,I Day 1998,/heritage/national-events/independence-day-august-15th/i-day-1998,"<span class=""crumb"">Heritage</span> &gt; <span class=""crumb"">National events</span> &gt; <a href=""https://www.india.co.in/heritage/national-events/independence-day-august-15th"">Independence day august 15th</a> &gt; <a href=""https://www.india.co.in/heritage/national-events/independence-day-august-15th/i-day-1998"">I day 1998</a>"
heritage134,I Day 1999,/heritage/national-events/independence-day-august-15th/i-day-1999,"<span class=""crumb"">Heritage</span> &gt; <span class=""crumb"">National events</span> &gt; <a href=""https://www.india.co.in/heritage/national-events/independence-day-august-15th"">Independence day august 15th</a> &gt; <a href=""https://www.india.co.in/heritage/national-events/independence-day-august-15th/i-day-1999"">I day 1999</a>"
heritage135,I Day 2000,/heritage/national-events/independence-day-august-15th/i-day-2000,"<span class=""crumb"">Heritage</span> &gt; <span class=""crumb"">National events</span> &gt; <a href=""https://www.india.co.in/heritage/national-events/independence-day-august-15th"">Independence day august 15th</a> &gt; <a href=""https://www.india.co.in/heritage/national-events/independence-day-august-15th/i-day-2000"">I day 2000</a>"
heritage136,I Day 2001,/heritage/national-events/independence-day-august-15th/i-day-2001,"<span class=""crumb"">Heritage</span> &gt; <span class=""crumb"">National events</span> &gt; <a href=""https://www.india.co.in/heritage/national-events/independence-day-august-15th"">Independence day august 15th</a> &gt; <a href=""https://www.india.co.in/heritage/national-events/independence-day-august-15th/i-day-2001"">I day 2001</a>"
heritage137,I Day 2002,/heritage/national-events/independence-day-august-15th/i-day-2002,"<span class=""crumb"">Heritage</span> &gt; <span class=""crumb"">National events</span> &gt; <a href=""https://www.india.co.in/heritage/national-events/independence-day-august-15th"">Independence day august 15th</a> &gt; <a href=""https://www.india.co.in/heritage/national-events/independence-day-august-15th/i-day-2002"">I day 2002</a>"
heritage138,I Day 2003,/heritage/national-events/independence-day-august-15th/i-day-2003,"<span class=""crumb"">Heritage</span> &gt; <span class=""crumb"">National events</span> &gt; <a href=""https://www.india.co.in/heritage/national-events/independence-day-august-15th"">Independence day august 15th</a> &gt; <a href=""https://www.india.co.in/heritage/national-events/independence-day-august-15th/i-day-2003"">I day 2003</a>"
heritage139,I Day 2004,/heritage/national-events/independence-day-august-15th/i-day-2004,"<span class=""crumb"">Heritage</span> &gt; <span class=""crumb"">National events</span> &gt; <a href=""https://www.india.co.in/heritage/national-events/independence-day-august-15th"">Independence day august 15th</a> &gt; <a href=""https://www.india.co.in/heritage/national-events/independence-day-august-15th/i-day-2004"">I day 2004</a>"
heritage140,I Day 2005,/heritage/national-events/independence-day-august-15th/i-day-2005,"<span class=""crumb"">Heritage</span> &gt; <span class=""crumb"">National events</span> &gt; <a href=""https://www.india.co.in/heritage/national-events/independence-day-august-15th"">Independence day august 15th</a> &gt; <a href=""https://www.india.co.in/heritage/national-events/independence-day-august-15th/i-day-2005"">I day 2005</a>"
heritage141,I Day 2006,/heritage/national-events/independence-day-august-15th/i-day-2006,"<span class=""crumb"">Heritage</span> &gt; <span class=""crumb"">National events</span> &gt; <a href=""https://www.india.co.in/heritage/national-events/independence-day-august-15th"">Independence day august 15th</a> &gt; <a href=""https://www.india.co.in/heritage/national-events/independence-day-august-15th/i-day-2006"">I day 2006</a>"
heritage142,I Day 2007,/heritage/national-events/independence-day-august-15th/i-day-2007,"<span class=""crumb"">Heritage</span> &gt; <span class=""crumb"">National events</span> &gt; <a href=""https://www.india.co.in/heritage/national-events/independence-day-august-15th"">Independence day august 15th</a> &gt; <a href=""https://www.india.co.in/heritage/national-events/independence-day-august-15th/i-day-2007"">I day 2007</a>"
heritage143,I Day 2008,/heritage/national-events/independence-day-august-15th/i-day-2008,"<span class=""crumb"">Heritage</span> &gt; <span class=""crumb"">National events</span> &gt; <a href=""https://www.india.co.in/heritage/national-events/independence-day-august-15th"">Independence day august 15th</a> &gt; <a href=""https://www.india.co.in/heritage/national-events/independence-day-august-15th/i-day-2008"">I day 2008</a>"
heritage144,I Day 2009,/heritage/national-events/independence-day-august-15th/i-day-2009,"<span class=""crumb"">Heritage</span> &gt; <span class=""crumb"">National events</span> &gt; <a href=""https://www.india.co.in/heritage/national-events/independence-day-august-15th"">Independence day august 15th</a> &gt; <a href=""https://www.india.co.in/heritage/national-events/independence-day-august-15th/i-day-2009"">I day 2009</a>"
heritage145,I Day 2010,/heritage/national-events/independence-day-august-15th/i-day-2010,"<span class=""crumb"">Heritage</span> &gt; <span class=""crumb"">National events</span> &gt; <a href=""https://www.india.co.in/heritage/national-events/independence-day-august-15th"">Independence day august 15th</a> &gt; <a href=""https://www.india.co.in/heritage/national-events/independence-day-august-15th/i-day-2010"">I day 2010</a>"
heritage146,I Day 2011,/heritage/national-events/independence-day-august-15th/i-day-2011,"<span class=""crumb"">Heritage</span> &gt; <span class=""crumb"">National events</span> &gt; <a href=""https://www.india.co.in/heritage/national-events/independence-day-august-15th"">Independence day august 15th</a> &gt; <a href=""https://www.india.co.in/heritage/national-events/independence-day-august-15th/i-day-2011"">I day 2011</a>"
heritage147,I Day 2012,/heritage/national-events/independence-day-august-15th/i-day-2012,"<span class=""crumb"">Heritage</span> &gt; <span class=""crumb"">National events</span> &gt; <a href=""https://www.india.co.in/heritage/national-events/independence-day-august-15th"">Independence day august 15th</a> &gt; <a href=""https://www.india.co.in/heritage/national-events/independence-day-august-15th/i-day-2012"">I day 2012</a>"
heritage148,I Day 2013,/heritage/national-events/independence-day-august-15th/i-day-2013,"<span class=""crumb"">Heritage</span> &gt; <span class=""crumb"">National events</span> &gt; <a href=""https://www.india.co.in/heritage/national-events/independence-day-august-15th"">Independence day august 15th</a> &gt; <a href=""https://www.india.co.in/heritage/national-events/independence-day-august-15th/i-day-2013"">I day 2013</a>"
heritage149,I Day 2014,/heritage/national-events/independence-day-august-15th/i-day-2014,"<span class=""crumb"">Heritage</span> &gt; <span class=""crumb"">National events</span> &gt; <a href=""https://www.india.co.in/heritage/national-events/independence-day-august-15th"">Independence day august 15th</a> &gt; <a href=""https://www.india.co.in/heritage/national-events/independence-day-august-15th/i-day-2014"">I day 2014</a>"
heritage150,I Day 2015,/heritage/national-events/independence-day-august-15th/i-day-2015,"<span class=""crumb"">Heritage</span> &gt; <span class=""crumb"">National events</span> &gt; <a href=""https://www.india.co.in/heritage/national-events/independence-day-august-15th"">Independence day august 15th</a> &gt; <a href=""https://www.india.co.in/heritage/national-events/independence-day-august-15th/i-day-2015"">I day 2015</a>"
heritage151,I Day 2016,/heritage/national-events/independence-day-august-15th/i-day-2016,"<span class=""crumb"">Heritage</span> &gt; <span class=""crumb"">National events</span> &gt; <a href=""https://www.india.co.in/heritage/national-events/independence-day-august-15th"">Independence day august 15th</a> &gt; <a href=""https://www.india.co.in/heritage/national-events/independence-day-august-15th/i-day-2016"">I day 2016</a>"
heritage152,I Day 2017,/heritage/national-events/independence-day-august-15th/i-day-2017,"<span class=""crumb"">Heritage</span> &gt; <span class=""crumb"">National events</span> &gt; <a href=""https://www.india.co.in/heritage/national-events/independence-day-august-15th"">Independence day august 15th</a> &gt; <a href=""https://www.india.co.in/heritage/national-events/independence-day-august-15th/i-day-2017"">I day 2017</a>"
heritage153,I Day 2018,/heritage/national-events/independence-day-august-15th/i-day-2018,"<span class=""crumb"">Heritage</span> &gt; <span class=""crumb"">National events</span> &gt; <a href=""https://www.india.co.in/heritage/national-events/independence-day-august-15th"">Independence day august 15th</a> &gt; <a href=""https://www.india.co.in/heritage/national-events/independence-day-august-15th/i-day-2018"">I day 2018</a>"
heritage154,I Day 2019,/heritage/national-events/independence-day-august-15th/i-day-2019,"<span class=""crumb"">Heritage</span> &gt; <span class=""crumb"">National events</span> &gt; <a href=""https://www.india.co.in/heritage/national-events/independence-day-august-15th"">Independence day august 15th</a> &gt; <a href=""https://www.india.co.in/heritage/national-events/independence-day-august-15th/i-day-2019"">I day 2019</a>"
heritage155,I Day 2020,/heritage/national-events/independence-day-august-15th/i-day-2020,"<span class=""crumb"">Heritage</span> &gt; <span class=""crumb"">National events</span> &gt; <a href=""https://www.india.co.in/heritage/national-events/independence-day-august-15th"">Independence day august 15th</a> &gt; <a href=""https://www.india.co.in/heritage/national-events/independence-day-august-15th/i-day-2020"">I day 2020</a>"
heritage156,I Day 2021,/heritage/national-events/independence-day-august-15th/i-day-2021,"<span class=""crumb"">Heritage</span> &gt; <span class=""crumb"">National events</span> &gt; <a href=""https://www.india.co.in/heritage/national-events/independence-day-august-15th"">Independence day august 15th</a> &gt; <a href=""https://www.india.co.in/heritage/national-events/independence-day-august-15th/i-day-2021"">I day 2021</a>"
heritage157,Republic Day January 26th 1950,/heritage/national-events/republic-day-january-26th-1950,"<span class=""crumb"">Heritage</span> &gt; <span class=""crumb"">National events</span> &gt; <a href=""https://www.india.co.in/heritage/national-events/republic-day-january-26th-1950"">Republic day january 26th 1950</a>"
heritage158,1950-1960,/heritage/national-events/republic-day-january-26th-1950/1950-1960,"<span class=""crumb"">Heritage</span> &gt; <span class=""crumb"">National events</span> &gt; <a href=""https://www.india.co.in/heritage/national-events/republic-day-january-26th-1950"">Republic day january 26th 1950</a> &gt; <a href=""https://www.india.co.in/heritage/national-events/republic-day-january-26th-1950/1950-1960"">1950 1960</a>"
explore47,Cities List,/explore/cities-in-india/cities-list,"<span class=""crumb"">Explore</span> &gt; <span class=""crumb"">Cities in india</span> &gt; <a href=""https://www.india.co.in/explore/cities-in-india/cities-list"">Cities list</a>"
explore48,Ahmedabad,/explore/cities-in-india/ahmedabad,"<span class=""crumb"">Explore</span> &gt; <span class=""crumb"">Cities in india</span> &gt; <a href=""https://www.india.co.in/explore/cities-in-india/ahmedabad"">Ahmedabad</a>"
explore49,Amritsar,/explore/cities-in-india/amritsar,"<span class=""crumb"">Explore</span> &gt; <span class=""crumb"">Cities in india</span> &gt; <a href=""https://www.india.co.in/explore/cities-in-india/amritsar"">Amritsar</a>"
explore50,Bengaluru,/explore/cities-in-india/bengaluru,"<span class=""crumb"">Explore</span> &gt; <span class=""crumb"">Cities in india</span> &gt; <a href=""https://www.india.co.in/explore/cities-in-india/bengaluru"">Bengaluru</a>"
explore51,History of Bengaluru,/explore/cities-in-india/history-of-bengaluru,"<span class=""crumb"">Explore</span> &gt; <span class=""crumb"">Cities in india</span> &gt; <a href=""https://www.india.co.in/explore/cities-in-india/history-of-bengaluru"">History of bengaluru</a>"
explore52,Chennai,/explore/cities-in-india/chennai,"<span class=""crumb"">Explore</span> &gt; <span class=""crumb"">Cities in india</span> &gt; <a href=""https://www.india.co.in/explore/cities-in-india/chennai"">Chennai</a>"
explore53,Hyderabad,/explore/cities-in-india/hyderabad,"<span class=""crumb"">Explore</span> &gt; <span class=""crumb"">Cities in india</span> &gt; <a href=""https://www.india.co.in/explore/cities-in-india/hyderabad"">Hyderabad</a>"
explore54,Jaipur,/explore/cities-in-india/jaipur,"<span class=""crumb"">Explore</span> &gt; <span class=""crumb"">Cities in india</span> &gt; <a href=""https://www.india.co.in/explore/cities-in-india/jaipur"">Jaipur</a>"
explore55,Kochi,/explore/cities-in-india/kochi,"<span class=""crumb"">Explore</span> &gt; <span class=""crumb"">Cities in india</span> &gt; <a href=""https://www.india.co.in/explore/cities-in-india/kochi"">Kochi</a>"
explore56,Kolkata,/explore/cities-in-india/kolkata,"<span class=""crumb"">Explore</span> &gt; <span class=""crumb"">Cities in india</span> &gt; <a href=""https://www.india.co.in/explore/cities-in-india/kolkata"">Kolkata</a>"
explore57,Madurai,/explore/cities-in-india/madurai,"<span class=""crumb"">Explore</span> &gt; <span class=""crumb"">Cities in india</span> &gt; <a href=""https://www.india.co.in/explore/cities-in-india/madurai"">Madurai</a>"
explore58,Mumbai,/explore/cities-in-india/mumbai,"<span class=""crumb"">Explore</span> &gt; <span class=""crumb"">Cities in india</span> &gt; <a href=""https://www.india.co.in/explore/cities-in-india/mumbai"">Mumbai</a>"
explore59,Mumbai - Places To Visit,/explore/cities-in-india/mumbai-places-to-visit,"<span class=""crumb"">Explore</span> &gt; <span class=""crumb"">Cities in india</span> &gt; <a href=""https://www.india.co.in/explore/cities-in-india/mumbai-places-to-visit"">Mumbai places to visit</a>"
explore60,New Delhi,/explore/cities-in-india/new-delhi,"<span class=""crumb"">Explore</span> &gt; <span class=""crumb"">Cities in india</span> &gt; <a href=""https://www.india.co.in/explore/cities-in-india/new-delhi"">New delhi</a>"
explore61,New Delhi's Iron Pillar,/explore/cities-in-india/new-delhis-iron-pillar,"<span class=""crumb"">Explore</span> &gt; <span class=""crumb"">Cities in india</span> &gt; <a href=""https://www.india.co.in/explore/cities-in-india/new-delhis-iron-pillar"">New delhis iron pillar</a>"
explore62,Pune,/explore/cities-in-india/pune,"<span class=""crumb"">Explore</span> &gt; <span class=""crumb"">Cities in india</span> &gt; <a href=""https://www.india.co.in/explore/cities-in-india/pune"">Pune</a>"
explore63,Varanasi,/explore/cities-in-india/varanasi,"<span class=""crumb"">Explore</span> &gt; <span class=""crumb"">Cities in india</span> &gt; <a href=""https://www.india.co.in/explore/cities-in-india/varanasi"">Varanasi</a>"
explore64,Chettinad Cuisine,/explore/cuisine/chettinad-cuisine,"<span class=""crumb"">Explore</span> &gt; <span class=""crumb"">Cuisine</span> &gt; <a href=""https://www.india.co.in/explore/cuisine/chettinad-cuisine"">Chettinad cuisine</a>"
explore65,Kashmiri Wazwan,/explore/cuisine/kashmiri-wazwan,"<span class=""crumb"">Explore</span> &gt; <span class=""crumb"">Cuisine</span> &gt; <a href=""https://www.india.co.in/explore/cuisine/kashmiri-wazwan"">Kashmiri wazwan</a>"
